pub_id,year
pub.1007089102,2011
pub.1005044349,2011
pub.1003905443,2011
pub.1003027890,2011
pub.1002483765,2011
pub.1001742034,2011
pub.1030246788,2011
pub.1026390312,2011
pub.1014857654,2011
pub.1005752591,2011
pub.1101685581,2011
pub.1101685570,2011
pub.1101685567,2011
pub.1101685560,2011
pub.1101685558,2011
pub.1113982378,2011
pub.1113982369,2011
pub.1113982368,2011
pub.1101685577,2011
pub.1051736156,2011
pub.1040468639,2011
pub.1018772899,2011
pub.1018742357,2011
pub.1018084427,2011
pub.1014000774,2011
pub.1013179693,2011
pub.1011343797,2011
pub.1011253420,2011
pub.1101685573,2011
pub.1078381859,2011
pub.1078381858,2011
pub.1078381856,2011
pub.1078381855,2011
pub.1078381854,2011
pub.1078381852,2011
pub.1078381851,2011
pub.1078381850,2011
pub.1078381849,2011
pub.1078381848,2011
pub.1078381846,2011
pub.1078381845,2011
pub.1078381844,2011
pub.1078381843,2011
pub.1057572738,2011
pub.1050599584,2011
pub.1048483354,2011
pub.1047876266,2011
pub.1047022430,2011
pub.1045375305,2011
pub.1043295947,2011
pub.1042417495,2011
pub.1039530870,2011
pub.1033319484,2011
pub.1032527527,2011
pub.1029175337,2011
pub.1021995275,2011
pub.1021507358,2011
pub.1021211053,2011
pub.1019960554,2011
pub.1017157386,2011
pub.1012438917,2011
pub.1012339757,2011
pub.1011870642,2011
pub.1010757725,2011
pub.1005457984,2011
pub.1002973721,2011
pub.1002824835,2011
pub.1002122825,2011
pub.1001784712,2011
pub.1113982417,2011
pub.1113982391,2011
pub.1101685572,2011
pub.1101685571,2011
pub.1053494388,2011
pub.1052876759,2011
pub.1051712302,2011
pub.1050306841,2011
pub.1050153197,2011
pub.1049353673,2011
pub.1047936688,2011
pub.1047142620,2011
pub.1044828164,2011
pub.1044387576,2011
pub.1044165382,2011
pub.1043899599,2011
pub.1043770219,2011
pub.1042922973,2011
pub.1042916922,2011
pub.1042896404,2011
pub.1041911926,2011
pub.1039810388,2011
pub.1039247802,2011
pub.1038957357,2011
pub.1038848576,2011
pub.1037314851,2011
pub.1037072916,2011
pub.1036649593,2011
pub.1035433441,2011
pub.1035031470,2011
pub.1032028533,2011
pub.1031853077,2011
pub.1031842646,2011
pub.1031556330,2011
pub.1030527294,2011
pub.1029994214,2011
pub.1029945182,2011
pub.1029349999,2011
pub.1028507617,2011
pub.1027882262,2011
pub.1027082568,2011
pub.1026693380,2011
pub.1021235693,2011
pub.1020763567,2011
pub.1019174018,2011
pub.1018634979,2011
pub.1017984127,2011
pub.1017940676,2011
pub.1016926676,2011
pub.1016644314,2011
pub.1016288878,2011
pub.1012883079,2011
pub.1012457767,2011
pub.1010689269,2011
pub.1010373097,2011
pub.1010215547,2011
pub.1009494644,2011
pub.1008557716,2011
pub.1008448583,2011
pub.1007731539,2011
pub.1006086780,2011
pub.1005515045,2011
pub.1004907698,2011
pub.1004720813,2011
pub.1004641735,2011
pub.1003416203,2011
pub.1002595261,2011
pub.1002311217,2011
pub.1001274185,2011
pub.1001074906,2011
pub.1000375213,2011
pub.1000058892,2011
pub.1113982380,2011
pub.1101685569,2011
pub.1101685568,2011
pub.1101685566,2011
pub.1101685557,2011
pub.1101685545,2011
pub.1101685544,2011
pub.1051877670,2011
pub.1049775625,2011
pub.1043879773,2011
pub.1043312352,2011
pub.1041467733,2011
pub.1038053014,2011
pub.1031846870,2011
pub.1021343881,2011
pub.1020363439,2011
pub.1017256536,2011
pub.1016820872,2011
pub.1016217420,2011
pub.1013449419,2011
pub.1010628345,2011
pub.1009227003,2011
pub.1008415637,2011
pub.1002679535,2011
pub.1113982379,2011
pub.1045666849,2011
pub.1030170505,2011
pub.1029739668,2011
pub.1026407719,2011
pub.1026217498,2011
pub.1025804234,2011
pub.1024817014,2011
pub.1020705217,2011
pub.1018875548,2011
pub.1017204272,2011
pub.1013206918,2011
pub.1004350206,2011
pub.1019575208,2011
pub.1101685565,2011
pub.1113982384,2011
pub.1113982376,2011
pub.1101685564,2011
pub.1101685563,2011
pub.1101685555,2011
pub.1101685549,2011
pub.1101685548,2011
pub.1053121905,2011
pub.1047993346,2011
pub.1043139911,2011
pub.1039558056,2011
pub.1033396524,2011
pub.1029298206,2011
pub.1028183258,2011
pub.1024829004,2011
pub.1020666629,2011
pub.1020561240,2011
pub.1017598358,2011
pub.1017552497,2011
pub.1014984721,2011
pub.1014317190,2011
pub.1013653850,2011
pub.1013535573,2011
pub.1005859027,2011
pub.1003349810,2011
pub.1003256921,2011
pub.1002253272,2011
pub.1113982377,2011
pub.1101685561,2011
pub.1078378224,2011
pub.1078378222,2011
pub.1078378221,2011
pub.1078378219,2011
pub.1078378216,2011
pub.1078378215,2011
pub.1078378214,2011
pub.1078378213,2011
pub.1078378212,2011
pub.1078378210,2011
pub.1078378209,2011
pub.1053702836,2011
pub.1053262875,2011
pub.1053132562,2011
pub.1051824197,2011
pub.1050966955,2011
pub.1050347845,2011
pub.1050337324,2011
pub.1050018304,2011
pub.1049913026,2011
pub.1049742822,2011
pub.1049260516,2011
pub.1048151248,2011
pub.1048116262,2011
pub.1047333358,2011
pub.1047009778,2011
pub.1040631801,2011
pub.1040018755,2011
pub.1039949294,2011
pub.1038808931,2011
pub.1038526527,2011
pub.1037949719,2011
pub.1037349370,2011
pub.1037087910,2011
pub.1036685047,2011
pub.1036482248,2011
pub.1034837709,2011
pub.1033982658,2011
pub.1032656759,2011
pub.1032354671,2011
pub.1030130317,2011
pub.1029246234,2011
pub.1028277095,2011
pub.1027912702,2011
pub.1027763052,2011
pub.1027246933,2011
pub.1026414472,2011
pub.1025826612,2011
pub.1025564947,2011
pub.1025312434,2011
pub.1024600525,2011
pub.1023906166,2011
pub.1023868772,2011
pub.1023310528,2011
pub.1023098420,2011
pub.1023063513,2011
pub.1022356973,2011
pub.1021670957,2011
pub.1019848141,2011
pub.1019063021,2011
pub.1018839411,2011
pub.1018737575,2011
pub.1018199420,2011
pub.1017657276,2011
pub.1016583712,2011
pub.1016397865,2011
pub.1016335919,2011
pub.1015728196,2011
pub.1014287768,2011
pub.1014139847,2011
pub.1013695090,2011
pub.1013622836,2011
pub.1012831078,2011
pub.1010361416,2011
pub.1009767047,2011
pub.1008982888,2011
pub.1007542476,2011
pub.1006368729,2011
pub.1005800174,2011
pub.1004898767,2011
pub.1003936937,2011
pub.1003208553,2011
pub.1003050175,2011
pub.1000968858,2011
pub.1000509727,2011
pub.1000365039,2011
pub.1000148720,2011
pub.1101685562,2011
pub.1053635551,2011
pub.1052084620,2011
pub.1052047890,2011
pub.1051311686,2011
pub.1050788161,2011
pub.1048802497,2011
pub.1047688032,2011
pub.1047541349,2011
pub.1047124329,2011
pub.1046495760,2011
pub.1045807220,2011
pub.1045609964,2011
pub.1045519065,2011
pub.1044959439,2011
pub.1044774355,2011
pub.1043270028,2011
pub.1039777821,2011
pub.1039537469,2011
pub.1039209156,2011
pub.1037550459,2011
pub.1037227583,2011
pub.1036192043,2011
pub.1035974028,2011
pub.1035312636,2011
pub.1035048468,2011
pub.1034706815,2011
pub.1032227102,2011
pub.1032152304,2011
pub.1029560683,2011
pub.1025180515,2011
pub.1024021585,2011
pub.1023718194,2011
pub.1023548820,2011
pub.1023281243,2011
pub.1022170602,2011
pub.1021966484,2011
pub.1021738167,2011
pub.1021563831,2011
pub.1021521504,2011
pub.1021046451,2011
pub.1020158982,2011
pub.1019348699,2011
pub.1018783340,2011
pub.1018282867,2011
pub.1017360736,2011
pub.1015463155,2011
pub.1014525900,2011
pub.1012091650,2011
pub.1011560682,2011
pub.1009236273,2011
pub.1008374626,2011
pub.1008336716,2011
pub.1007760950,2011
pub.1007466134,2011
pub.1006361252,2011
pub.1005208857,2011
pub.1004684270,2011
pub.1002144437,2011
pub.1001157138,2011
pub.1000155367,2011
pub.1101685559,2011
pub.1062809030,2011
pub.1062808962,2011
pub.1062808949,2011
pub.1043062835,2011
pub.1042839604,2011
pub.1042808550,2011
pub.1041747643,2011
pub.1041246162,2011
pub.1036044887,2011
pub.1035952201,2011
pub.1034042746,2011
pub.1033037537,2011
pub.1032194702,2011
pub.1031306168,2011
pub.1029039241,2011
pub.1023518707,2011
pub.1016971035,2011
pub.1015927528,2011
pub.1014788962,2011
pub.1009085892,2011
pub.1007974968,2011
pub.1007103821,2011
pub.1006026363,2011
pub.1004655905,2011
pub.1003431328,2011
pub.1002935370,2011
pub.1001172130,2011
pub.1078376973,2011
pub.1062809100,2011
pub.1062809099,2011
pub.1062809098,2011
pub.1062809096,2011
pub.1062809095,2011
pub.1062809094,2011
pub.1062809091,2011
pub.1062808847,2011
pub.1050116653,2011
pub.1049700431,2011
pub.1038130023,2011
pub.1037005218,2011
pub.1031206790,2011
pub.1018383883,2011
pub.1013938219,2011
pub.1012188899,2011
pub.1012104862,2011
pub.1006811057,2011
pub.1017392354,2011
pub.1013166953,2011
pub.1101685556,2011
pub.1101685553,2011
pub.1113982389,2011
pub.1113982388,2011
pub.1113982382,2011
pub.1113982370,2011
pub.1101685554,2011
pub.1101685551,2011
pub.1045664769,2011
pub.1044455154,2011
pub.1043002882,2011
pub.1042490154,2011
pub.1042211825,2011
pub.1038003156,2011
pub.1025369527,2011
pub.1021126323,2011
pub.1018886757,2011
pub.1017573138,2011
pub.1016652956,2011
pub.1015226198,2011
pub.1011997317,2011
pub.1010306093,2011
pub.1008858159,2011
pub.1000851873,2011
pub.1053545946,2011
pub.1053012335,2011
pub.1052049539,2011
pub.1051822561,2011
pub.1050926245,2011
pub.1050922513,2011
pub.1050382707,2011
pub.1050228319,2011
pub.1049617139,2011
pub.1049590484,2011
pub.1049140762,2011
pub.1048921718,2011
pub.1048592080,2011
pub.1048232377,2011
pub.1047964335,2011
pub.1047778953,2011
pub.1047433590,2011
pub.1047060921,2011
pub.1046759381,2011
pub.1045509702,2011
pub.1044902220,2011
pub.1044439653,2011
pub.1044428810,2011
pub.1043829829,2011
pub.1043640158,2011
pub.1043368383,2011
pub.1043251412,2011
pub.1042935766,2011
pub.1042666515,2011
pub.1042318571,2011
pub.1042073438,2011
pub.1041836340,2011
pub.1041756107,2011
pub.1041650064,2011
pub.1039964549,2011
pub.1039942888,2011
pub.1039670863,2011
pub.1039520747,2011
pub.1039353174,2011
pub.1038805825,2011
pub.1038705118,2011
pub.1037708735,2011
pub.1037486483,2011
pub.1037276774,2011
pub.1037096949,2011
pub.1036887234,2011
pub.1036810104,2011
pub.1036533491,2011
pub.1036094686,2011
pub.1035696370,2011
pub.1035580717,2011
pub.1035156386,2011
pub.1034832345,2011
pub.1034043105,2011
pub.1033975114,2011
pub.1033013639,2011
pub.1031669476,2011
pub.1031462358,2011
pub.1031171303,2011
pub.1030961222,2011
pub.1030290656,2011
pub.1030094559,2011
pub.1030075761,2011
pub.1029909885,2011
pub.1028303994,2011
pub.1028149122,2011
pub.1028051704,2011
pub.1028031936,2011
pub.1027908618,2011
pub.1027846816,2011
pub.1026962615,2011
pub.1026943656,2011
pub.1026230917,2011
pub.1026161441,2011
pub.1025973835,2011
pub.1025961267,2011
pub.1024775893,2011
pub.1024548350,2011
pub.1023518581,2011
pub.1023273861,2011
pub.1022900237,2011
pub.1022746816,2011
pub.1022594482,2011
pub.1022257723,2011
pub.1022087949,2011
pub.1021997570,2011
pub.1021895833,2011
pub.1021632480,2011
pub.1021145906,2011
pub.1020214002,2011
pub.1020150376,2011
pub.1019226959,2011
pub.1017400852,2011
pub.1017330905,2011
pub.1016838270,2011
pub.1016383632,2011
pub.1016284683,2011
pub.1015410222,2011
pub.1015080142,2011
pub.1015045844,2011
pub.1014920554,2011
pub.1014526539,2011
pub.1014148688,2011
pub.1013797322,2011
pub.1013736348,2011
pub.1013695693,2011
pub.1013547989,2011
pub.1013529332,2011
pub.1013234142,2011
pub.1013092928,2011
pub.1012616304,2011
pub.1012503192,2011
pub.1012343322,2011
pub.1011971870,2011
pub.1011623645,2011
pub.1011547234,2011
pub.1011530606,2011
pub.1011200651,2011
pub.1010523657,2011
pub.1010204558,2011
pub.1009612322,2011
pub.1009212545,2011
pub.1009021762,2011
pub.1008443267,2011
pub.1008330928,2011
pub.1005406768,2011
pub.1005229596,2011
pub.1002717114,2011
pub.1002600190,2011
pub.1002489182,2011
pub.1001463493,2011
pub.1001400515,2011
pub.1001367230,2011
pub.1001001243,2011
pub.1000947186,2011
pub.1000802419,2011
pub.1000731364,2011
pub.1000477925,2011
pub.1000425194,2011
pub.1000240394,2011
pub.1000001869,2011
pub.1113982364,2011
pub.1101685550,2011
pub.1078374762,2011
pub.1078374761,2011
pub.1049496220,2011
pub.1048699958,2011
pub.1042023145,2011
pub.1036409566,2011
pub.1032867965,2011
pub.1030959960,2011
pub.1029830929,2011
pub.1028725240,2011
pub.1028427672,2011
pub.1027401038,2011
pub.1026356798,2011
pub.1025469760,2011
pub.1025112515,2011
pub.1024548549,2011
pub.1022526595,2011
pub.1019895752,2011
pub.1019624174,2011
pub.1018839877,2011
pub.1018360641,2011
pub.1016317165,2011
pub.1013446177,2011
pub.1012909039,2011
pub.1011905495,2011
pub.1011243669,2011
pub.1006462177,2011
pub.1003425250,2011
pub.1003223805,2011
pub.1002630850,2011
pub.1002212115,2011
pub.1101685547,2011
pub.1101685537,2011
pub.1101685535,2011
pub.1101685534,2011
pub.1101685525,2011
pub.1052502162,2011
pub.1052225776,2011
pub.1047325320,2011
pub.1046566152,2011
pub.1039581331,2011
pub.1037743881,2011
pub.1034747706,2011
pub.1031984355,2011
pub.1030448070,2011
pub.1029972267,2011
pub.1025739313,2011
pub.1024976898,2011
pub.1022631805,2011
pub.1021387653,2011
pub.1016227407,2011
pub.1015481893,2011
pub.1010714518,2011
pub.1008568326,2011
pub.1002381070,2011
pub.1000800701,2011
pub.1101685546,2011
pub.1078374240,2011
pub.1051831701,2011
pub.1050870939,2011
pub.1050456211,2011
pub.1048959474,2011
pub.1047664976,2011
pub.1046533238,2011
pub.1046069941,2011
pub.1044213041,2011
pub.1041106833,2011
pub.1039799369,2011
pub.1037825862,2011
pub.1037819871,2011
pub.1037761914,2011
pub.1034184336,2011
pub.1031478413,2011
pub.1031400728,2011
pub.1029238414,2011
pub.1029128779,2011
pub.1028802030,2011
pub.1028070891,2011
pub.1026317727,2011
pub.1025914587,2011
pub.1025661355,2011
pub.1023407688,2011
pub.1020875708,2011
pub.1019429298,2011
pub.1017783053,2011
pub.1017752002,2011
pub.1016531837,2011
pub.1013774782,2011
pub.1009167076,2011
pub.1008424586,2011
pub.1005695327,2011
pub.1004988061,2011
pub.1002178080,2011
pub.1000653340,2011
pub.1000460156,2011
pub.1062809448,2011
pub.1062809086,2011
pub.1062809082,2011
pub.1062809081,2011
pub.1062809080,2011
pub.1062809079,2011
pub.1062809077,2011
pub.1062809074,2011
pub.1062809062,2011
pub.1038040584,2011
pub.1037179585,2011
pub.1010626746,2011
pub.1008158181,2011
pub.1021474018,2011
pub.1017298926,2011
pub.1001514196,2011
pub.1101685543,2011
pub.1101685542,2011
pub.1101685541,2011
pub.1101685540,2011
pub.1062809208,2011
pub.1062809076,2011
pub.1062809075,2011
pub.1062809073,2011
pub.1062809071,2011
pub.1062809070,2011
pub.1062809067,2011
pub.1062809032,2011
pub.1062808839,2011
pub.1049673210,2011
pub.1038201116,2011
pub.1017124410,2011
pub.1002112079,2011
pub.1101685539,2011
pub.1078370320,2011
pub.1078370317,2011
pub.1078370316,2011
pub.1078370315,2011
pub.1062809069,2011
pub.1062809068,2011
pub.1062809066,2011
pub.1062809006,2011
pub.1049630214,2011
pub.1047393578,2011
pub.1045723526,2011
pub.1040175768,2011
pub.1034709150,2011
pub.1033653808,2011
pub.1032897740,2011
pub.1032800091,2011
pub.1027971870,2011
pub.1027608392,2011
pub.1026416875,2011
pub.1024343522,2011
pub.1023558773,2011
pub.1011144428,2011
pub.1010242012,2011
pub.1005603086,2011
pub.1003011924,2011
pub.1002247147,2011
pub.1113982365,2011
pub.1101685538,2011
pub.1101685530,2011
pub.1101685528,2011
pub.1101685524,2011
pub.1101685521,2011
pub.1062809391,2011
pub.1062809061,2011
pub.1062809060,2011
pub.1062809057,2011
pub.1062809056,2011
pub.1062809054,2011
pub.1062809052,2011
pub.1062809049,2011
pub.1062809043,2011
pub.1062809042,2011
pub.1062809039,2011
pub.1062809038,2011
pub.1062809036,2011
pub.1062809034,2011
pub.1062809019,2011
pub.1062809017,2011
pub.1062809014,2011
pub.1062809009,2011
pub.1062809008,2011
pub.1062809005,2011
pub.1062809004,2011
pub.1062809002,2011
pub.1062808999,2011
pub.1062808998,2011
pub.1062808997,2011
pub.1062808992,2011
pub.1062808991,2011
pub.1062808902,2011
pub.1062808807,2011
pub.1062808760,2011
pub.1062808661,2011
pub.1053437713,2011
pub.1053019020,2011
pub.1050945043,2011
pub.1046542977,2011
pub.1045656789,2011
pub.1042394051,2011
pub.1039565949,2011
pub.1039109805,2011
pub.1034753644,2011
pub.1034374790,2011
pub.1033611241,2011
pub.1029883921,2011
pub.1029504797,2011
pub.1029391651,2011
pub.1028901953,2011
pub.1028509575,2011
pub.1027442127,2011
pub.1026922128,2011
pub.1026845916,2011
pub.1021275465,2011
pub.1020429678,2011
pub.1020263479,2011
pub.1017623366,2011
pub.1016079633,2011
pub.1015742618,2011
pub.1012671084,2011
pub.1012639691,2011
pub.1012088246,2011
pub.1008191949,2011
pub.1002828475,2011
pub.1002650620,2011
pub.1000481868,2011
pub.1000124059,2011
pub.1113982452,2011
pub.1101685536,2011
pub.1062809055,2011
pub.1062809053,2011
pub.1062809050,2011
pub.1062809048,2011
pub.1062809047,2011
pub.1062809045,2011
pub.1062809044,2011
pub.1062809041,2011
pub.1062809037,2011
pub.1062809025,2011
pub.1062809024,2011
pub.1062809015,2011
pub.1062808988,2011
pub.1062808987,2011
pub.1062808970,2011
pub.1062808969,2011
pub.1053210280,2011
pub.1048819063,2011
pub.1043061070,2011
pub.1042214453,2011
pub.1040501801,2011
pub.1027372974,2011
pub.1007951067,2011
pub.1003502724,2011
pub.1113982453,2011
pub.1062809040,2011
pub.1062809033,2011
pub.1062809029,2011
pub.1062809028,2011
pub.1062809027,2011
pub.1062809026,2011
pub.1062809021,2011
pub.1062809020,2011
pub.1062809012,2011
pub.1062808984,2011
pub.1062808983,2011
pub.1062808981,2011
pub.1062808979,2011
pub.1062808978,2011
pub.1062808976,2011
pub.1062808975,2011
pub.1027108384,2011
pub.1008837182,2011
pub.1002273630,2011
pub.1002009671,2011
pub.1101685533,2011
pub.1101685532,2011
pub.1101685531,2011
pub.1062809010,2011
pub.1062809007,2011
pub.1062808851,2011
pub.1101685529,2011
pub.1101685519,2011
pub.1101685496,2011
pub.1101685494,2011
pub.1101685493,2011
pub.1078366826,2011
pub.1078366824,2011
pub.1062809003,2011
pub.1062809000,2011
pub.1062808993,2011
pub.1062808989,2011
pub.1062808986,2011
pub.1062808985,2011
pub.1062808977,2011
pub.1062808888,2011
pub.1062808843,2011
pub.1062808808,2011
pub.1062808753,2011
pub.1062808727,2011
pub.1053176810,2011
pub.1049125788,2011
pub.1045174876,2011
pub.1043798913,2011
pub.1042698302,2011
pub.1039702038,2011
pub.1039617507,2011
pub.1030828053,2011
pub.1015630678,2011
pub.1013822096,2011
pub.1008506772,2011
pub.1007427978,2011
pub.1003923843,2011
pub.1003250715,2011
pub.1002322668,2011
pub.1113982454,2011
pub.1113982451,2011
pub.1101685526,2011
pub.1062808990,2011
pub.1062808963,2011
pub.1062808960,2011
pub.1062808956,2011
pub.1062808954,2011
pub.1062808953,2011
pub.1062808951,2011
pub.1062808932,2011
pub.1062808931,2011
pub.1062808923,2011
pub.1062808922,2011
pub.1062808921,2011
pub.1062808897,2011
pub.1062808895,2011
pub.1062808608,2011
pub.1053248798,2011
pub.1052726454,2011
pub.1050903429,2011
pub.1048243357,2011
pub.1047813669,2011
pub.1045911838,2011
pub.1043640561,2011
pub.1042752405,2011
pub.1041164435,2011
pub.1040465710,2011
pub.1039885070,2011
pub.1039102410,2011
pub.1037313443,2011
pub.1036504519,2011
pub.1034728923,2011
pub.1032825212,2011
pub.1030839047,2011
pub.1029592186,2011
pub.1029049193,2011
pub.1028094532,2011
pub.1027912979,2011
pub.1026916303,2011
pub.1026480063,2011
pub.1026109885,2011
pub.1025247150,2011
pub.1024707496,2011
pub.1024104081,2011
pub.1023696670,2011
pub.1022801495,2011
pub.1022485433,2011
pub.1021933432,2011
pub.1019886653,2011
pub.1019216261,2011
pub.1019008715,2011
pub.1018301969,2011
pub.1016894826,2011
pub.1014548625,2011
pub.1014109611,2011
pub.1014043332,2011
pub.1004842383,2011
pub.1003694846,2011
pub.1002712432,2011
pub.1002019704,2011
pub.1001630522,2011
pub.1000373966,2011
pub.1113982282,2011
pub.1101685523,2011
pub.1062808961,2011
pub.1062808952,2011
pub.1062808915,2011
pub.1062808889,2011
pub.1062808691,2011
pub.1062808658,2011
pub.1051959399,2011
pub.1048462975,2011
pub.1045682591,2011
pub.1044590612,2011
pub.1038960896,2011
pub.1032097480,2011
pub.1029572072,2011
pub.1029349709,2011
pub.1007800764,2011
pub.1002076381,2011
pub.1113982443,2011
pub.1062809334,2011
pub.1062808958,2011
pub.1062808957,2011
pub.1062808950,2011
pub.1062808948,2011
pub.1062808947,2011
pub.1062808946,2011
pub.1062808945,2011
pub.1062808936,2011
pub.1062808935,2011
pub.1062808738,2011
pub.1000650845,2011
pub.1025284851,2011
pub.1021536090,2011
pub.1101685522,2011
pub.1101685520,2011
pub.1101685505,2011
pub.1101685502,2011
pub.1113982447,2011
pub.1101685518,2011
pub.1062809288,2011
pub.1062808942,2011
pub.1062808940,2011
pub.1062808937,2011
pub.1062808930,2011
pub.1062808929,2011
pub.1062808928,2011
pub.1062808925,2011
pub.1062808924,2011
pub.1062808920,2011
pub.1062808918,2011
pub.1062808917,2011
pub.1062808916,2011
pub.1062808913,2011
pub.1062808906,2011
pub.1062808905,2011
pub.1062808904,2011
pub.1062808723,2011
pub.1047222856,2011
pub.1040024428,2011
pub.1036164714,2011
pub.1101685517,2011
pub.1101685516,2011
pub.1078362039,2011
pub.1078362038,2011
pub.1078362035,2011
pub.1078362034,2011
pub.1062808914,2011
pub.1062808911,2011
pub.1062808910,2011
pub.1062808909,2011
pub.1062808908,2011
pub.1062808907,2011
pub.1062808852,2011
pub.1062808844,2011
pub.1062808842,2011
pub.1062808838,2011
pub.1062808823,2011
pub.1062808659,2011
pub.1049500633,2011
pub.1048839834,2011
pub.1047476807,2011
pub.1045332119,2011
pub.1040775476,2011
pub.1038414722,2011
pub.1038345550,2011
pub.1033105293,2011
pub.1032150251,2011
pub.1031023635,2011
pub.1030092957,2011
pub.1025257573,2011
pub.1021463585,2011
pub.1020190360,2011
pub.1017676375,2011
pub.1016045133,2011
pub.1014736340,2011
pub.1011902953,2011
pub.1011842489,2011
pub.1008661289,2011
pub.1000922376,2011
pub.1113982366,2011
pub.1101685515,2011
pub.1101685514,2011
pub.1101685507,2011
pub.1101685501,2011
pub.1062809393,2011
pub.1062809359,2011
pub.1062809355,2011
pub.1062808900,2011
pub.1062808898,2011
pub.1062808891,2011
pub.1062808882,2011
pub.1062808856,2011
pub.1062808824,2011
pub.1051282033,2011
pub.1049500468,2011
pub.1049175769,2011
pub.1047075125,2011
pub.1045773615,2011
pub.1045516943,2011
pub.1044742775,2011
pub.1040847904,2011
pub.1040380298,2011
pub.1039803972,2011
pub.1038448955,2011
pub.1038383918,2011
pub.1034353822,2011
pub.1030596179,2011
pub.1028124171,2011
pub.1027760183,2011
pub.1026784700,2011
pub.1025343359,2011
pub.1025292773,2011
pub.1022641899,2011
pub.1018111442,2011
pub.1017811013,2011
pub.1017135429,2011
pub.1015743562,2011
pub.1012627674,2011
pub.1010620674,2011
pub.1010604458,2011
pub.1009006481,2011
pub.1008899731,2011
pub.1008655209,2011
pub.1002145787,2011
pub.1101685512,2011
pub.1062809370,2011
pub.1062808894,2011
pub.1062808893,2011
pub.1062808892,2011
pub.1062808887,2011
pub.1062808885,2011
pub.1062808871,2011
pub.1062808869,2011
pub.1062808868,2011
pub.1062808864,2011
pub.1062808861,2011
pub.1062808859,2011
pub.1062808835,2011
pub.1062808757,2011
pub.1062808647,2011
pub.1048645464,2011
pub.1045230247,2011
pub.1043814780,2011
pub.1031284303,2011
pub.1025103590,2011
pub.1024452800,2011
pub.1022350515,2011
pub.1019231389,2011
pub.1013192225,2011
pub.1113982367,2011
pub.1113982362,2011
pub.1062809375,2011
pub.1062808881,2011
pub.1062808879,2011
pub.1062808878,2011
pub.1062808877,2011
pub.1062808876,2011
pub.1062808875,2011
pub.1062808874,2011
pub.1062808872,2011
pub.1062808867,2011
pub.1062808866,2011
pub.1062808862,2011
pub.1062808840,2011
pub.1062808836,2011
pub.1062808834,2011
pub.1062808833,2011
pub.1062808832,2011
pub.1062808831,2011
pub.1062808829,2011
pub.1062808670,2011
pub.1051806947,2011
pub.1049114986,2011
pub.1046252327,2011
pub.1043370096,2011
pub.1042340211,2011
pub.1041553300,2011
pub.1038121468,2011
pub.1037978149,2011
pub.1037349195,2011
pub.1037305097,2011
pub.1036109968,2011
pub.1035845393,2011
pub.1034280629,2011
pub.1032820899,2011
pub.1030331743,2011
pub.1029536108,2011
pub.1027320659,2011
pub.1027017449,2011
pub.1026960643,2011
pub.1026452096,2011
pub.1023566573,2011
pub.1020496188,2011
pub.1020457198,2011
pub.1019029369,2011
pub.1017979385,2011
pub.1017726442,2011
pub.1016903798,2011
pub.1016774532,2011
pub.1013853242,2011
pub.1013845799,2011
pub.1012538298,2011
pub.1012503885,2011
pub.1012167980,2011
pub.1011709832,2011
pub.1011528662,2011
pub.1011282717,2011
pub.1011210166,2011
pub.1006170527,2011
pub.1005698265,2011
pub.1002935441,2011
pub.1000282426,2011
pub.1007679748,2011
pub.1101685509,2011
pub.1101685508,2011
pub.1113982363,2011
pub.1101685506,2011
pub.1062808863,2011
pub.1062808860,2011
pub.1062808858,2011
pub.1062808853,2011
pub.1062808849,2011
pub.1062808837,2011
pub.1062808675,2011
pub.1062808641,2011
pub.1062808640,2011
pub.1062807751,2011
pub.1040981938,2011
pub.1029694408,2011
pub.1016204391,2011
pub.1003346660,2011
pub.1113982445,2011
pub.1101685504,2011
pub.1078357768,2011
pub.1078357767,2011
pub.1062809488,2011
pub.1062808854,2011
pub.1062808848,2011
pub.1062808821,2011
pub.1062808819,2011
pub.1062808809,2011
pub.1062808805,2011
pub.1062808650,2011
pub.1062807531,2011
pub.1050460531,2011
pub.1045299542,2011
pub.1043348653,2011
pub.1042686010,2011
pub.1036842573,2011
pub.1036772682,2011
pub.1034288674,2011
pub.1026087075,2011
pub.1025823977,2011
pub.1023218323,2011
pub.1020032524,2011
pub.1011690186,2011
pub.1011337029,2011
pub.1008774917,2011
pub.1006441835,2011
pub.1005371335,2011
pub.1000679568,2011
pub.1113982446,2011
pub.1113982442,2011
pub.1101685997,2011
pub.1101685503,2011
pub.1101685491,2011
pub.1101685490,2011
pub.1101685489,2011
pub.1062809458,2011
pub.1062809369,2011
pub.1062809209,2011
pub.1062808830,2011
pub.1062808827,2011
pub.1062808820,2011
pub.1062808810,2011
pub.1062808802,2011
pub.1062808767,2011
pub.1062808739,2011
pub.1053540268,2011
pub.1053159898,2011
pub.1051171251,2011
pub.1048766480,2011
pub.1046284460,2011
pub.1045213582,2011
pub.1045026511,2011
pub.1040842225,2011
pub.1036843645,2011
pub.1036405324,2011
pub.1036138896,2011
pub.1035802624,2011
pub.1032678243,2011
pub.1031091799,2011
pub.1027212034,2011
pub.1026127771,2011
pub.1025413289,2011
pub.1024749053,2011
pub.1022855346,2011
pub.1022647237,2011
pub.1021611439,2011
pub.1019616052,2011
pub.1018057248,2011
pub.1012846329,2011
pub.1011866603,2011
pub.1010628184,2011
